# Segment tree (bottom-up target delays, SS corner)
# node_delay = cumulative arrival from root at logical node
# fanout==1 FF merged with parent as one logical node
logical_id	name	kind	level	parent	repr_nodes	seg_in_edge_delay	seg_node_delay
42447	FF_31235	FF	10	42445	42447	0.000000	0.500000
42448	FF_31236	FF	10	42445	42448	0.000000	0.500000
42449	FF_31237	FF	10	42445	42449	0.000000	0.500000
42450	FF_31238	FF	10	42445	42450	0.000000	0.500000
42451	BUF_14262+FF_31239	BUF+FF	9	42434	42451+42452	0.063000	0.500000
42453	FF_1637	FF	8	42429	42453	0.000000	0.374000
42454	FF_1638	FF	8	42429	42454	0.000000	0.374000
42455	FF_1639	FF	8	42429	42455	0.000000	0.374000
42456	FF_557	FF	7	42277	42456	0.000000	0.311000
42457	BUF_553	BUF	6	42036	42457	0.063000	0.311000
42458	BUF_1627	BUF	7	42457	42458	0.011000	0.322000
42459	BUF_4808	BUF	8	42458	42459	0.020000	0.342000
42460	BUF_14263	BUF	9	42459	42460	0.039000	0.381000
42461	FF_31240	FF	10	42460	42461	0.000000	0.381000
42462	FF_31241	FF	10	42460	42462	0.000000	0.381000
42463	FF_31242	FF	10	42460	42463	0.000000	0.381000
42464	FF_31243	FF	10	42460	42464	0.000000	0.381000
42465	FF_31244	FF	10	42460	42465	0.000000	0.381000
42466	BUF_14264	BUF	9	42459	42466	0.039000	0.381000
42467	FF_31245	FF	10	42466	42467	0.000000	0.381000
42468	FF_31246	FF	10	42466	42468	0.000000	0.381000
42469	BUF_14265	BUF	9	42459	42469	0.039000	0.381000
42470	FF_31247	FF	10	42469	42470	0.000000	0.381000
42471	FF_31248	FF	10	42469	42471	0.000000	0.381000
42472	FF_31249	FF	10	42469	42472	0.000000	0.381000
42473	FF_31250	FF	10	42469	42473	0.000000	0.381000
42474	FF_31251	FF	10	42469	42474	0.000000	0.381000
42475	FF_4889	FF	9	42459	42475	0.000000	0.342000
42476	FF_1640	FF	8	42458	42476	0.000000	0.322000
42477	FF_1641	FF	8	42458	42477	0.000000	0.322000
42478	BUF_1628	BUF	7	42457	42478	0.011000	0.322000
42479	BUF_4809	BUF	8	42478	42479	0.011000	0.333000
42480	BUF_14266	BUF	9	42479	42480	0.039000	0.372000
42481	FF_31252	FF	10	42480	42481	0.000000	0.372000
42482	FF_31253	FF	10	42480	42482	0.000000	0.372000
42483	FF_31254	FF	10	42480	42483	0.000000	0.372000
42484	FF_31255	FF	10	42480	42484	0.000000	0.372000
42485	BUF_14267	BUF	9	42479	42485	0.039000	0.372000
42486	FF_31256	FF	10	42485	42486	0.000000	0.372000
42487	FF_31257	FF	10	42485	42487	0.000000	0.372000
42488	FF_4890	FF	9	42479	42488	0.000000	0.333000
42489	FF_4891	FF	9	42479	42489	0.000000	0.333000
42490	FF_1642	FF	8	42478	42490	0.000000	0.322000
42491	BUF_554	BUF	6	42036	42491	0.063000	0.311000
42492	BUF_1629	BUF	7	42491	42492	0.020000	0.331000
42493	BUF_4810	BUF	8	42492	42493	0.063000	0.394000
42494	BUF_14268	BUF	9	42493	42494	0.063000	0.457000
42495	FF_31258	FF	10	42494	42495	0.000000	0.457000
42496	FF_31259	FF	10	42494	42496	0.000000	0.457000
42497	FF_31260	FF	10	42494	42497	0.000000	0.457000
42498	BUF_14269	BUF	9	42493	42498	0.063000	0.457000
42499	FF_31261	FF	10	42498	42499	0.000000	0.457000
42500	FF_31262	FF	10	42498	42500	0.000000	0.457000
42501	FF_31263	FF	10	42498	42501	0.000000	0.457000
42502	BUF_14270	BUF	9	42493	42502	0.063000	0.457000
42503	FF_31264	FF	10	42502	42503	0.000000	0.457000
42504	FF_31265	FF	10	42502	42504	0.000000	0.457000
42505	FF_31266	FF	10	42502	42505	0.000000	0.457000
42506	FF_31267	FF	10	42502	42506	0.000000	0.457000
42507	FF_31268	FF	10	42502	42507	0.000000	0.457000
42508	BUF_14271	BUF	9	42493	42508	0.063000	0.457000
42509	FF_31269	FF	10	42508	42509	0.000000	0.457000
42510	FF_31270	FF	10	42508	42510	0.000000	0.457000
42511	FF_31271	FF	10	42508	42511	0.000000	0.457000
42512	FF_31272	FF	10	42508	42512	0.000000	0.457000
42513	FF_4892	FF	9	42493	42513	0.000000	0.394000
42514	BUF_4811	BUF	8	42492	42514	0.063000	0.394000
42515	BUF_14272	BUF	9	42514	42515	0.039000	0.433000
42516	FF_31273	FF	10	42515	42516	0.000000	0.433000
42517	FF_31274	FF	10	42515	42517	0.000000	0.433000
42518	FF_31275	FF	10	42515	42518	0.000000	0.433000
42519	FF_31276	FF	10	42515	42519	0.000000	0.433000
42520	FF_31277	FF	10	42515	42520	0.000000	0.433000
42521	BUF_14273	BUF	9	42514	42521	0.039000	0.433000
42522	FF_31278	FF	10	42521	42522	0.000000	0.433000
42523	FF_31279	FF	10	42521	42523	0.000000	0.433000
42524	FF_31280	FF	10	42521	42524	0.000000	0.433000
42525	FF_31281	FF	10	42521	42525	0.000000	0.433000
42526	BUF_14274+FF_31282	BUF+FF	9	42514	42526+42527	0.039000	0.433000
42528	BUF_14275	BUF	9	42514	42528	0.039000	0.433000
42529	FF_31283	FF	10	42528	42529	0.000000	0.433000
42530	FF_31284	FF	10	42528	42530	0.000000	0.433000
42531	FF_31285	FF	10	42528	42531	0.000000	0.433000
42532	BUF_4812	BUF	8	42492	42532	0.063000	0.394000
42533	BUF_14276	BUF	9	42532	42533	0.011000	0.405000
42534	FF_31286	FF	10	42533	42534	0.000000	0.405000
42535	FF_31287	FF	10	42533	42535	0.000000	0.405000
42536	FF_31288	FF	10	42533	42536	0.000000	0.405000
42537	FF_31289	FF	10	42533	42537	0.000000	0.405000
42538	FF_4893	FF	9	42532	42538	0.000000	0.394000
42539	BUF_4813	BUF	8	42492	42539	0.063000	0.394000
42540	BUF_14277	BUF	9	42539	42540	0.063000	0.457000
42541	FF_31290	FF	10	42540	42541	0.000000	0.457000
42542	FF_31291	FF	10	42540	42542	0.000000	0.457000
42543	FF_31292	FF	10	42540	42543	0.000000	0.457000
42544	BUF_14278	BUF	9	42539	42544	0.063000	0.457000
42545	FF_31293	FF	10	42544	42545	0.000000	0.457000
42546	FF_31294	FF	10	42544	42546	0.000000	0.457000
42547	FF_31295	FF	10	42544	42547	0.000000	0.457000
42548	BUF_14279	BUF	9	42539	42548	0.063000	0.457000
42549	FF_31296	FF	10	42548	42549	0.000000	0.457000
42550	FF_31297	FF	10	42548	42550	0.000000	0.457000
42551	FF_31298	FF	10	42548	42551	0.000000	0.457000
42552	FF_31299	FF	10	42548	42552	0.000000	0.457000
42553	BUF_14280+FF_31300	BUF+FF	9	42539	42553+42554	0.063000	0.457000
42555	BUF_14281+FF_31301	BUF+FF	9	42539	42555+42556	0.063000	0.457000
42557	BUF_4814	BUF	8	42492	42557	0.063000	0.394000
42558	BUF_14282	BUF	9	42557	42558	0.039000	0.433000
42559	FF_31302	FF	10	42558	42559	0.000000	0.433000
42560	FF_31303	FF	10	42558	42560	0.000000	0.433000
42561	FF_31304	FF	10	42558	42561	0.000000	0.433000
42562	BUF_14283	BUF	9	42557	42562	0.039000	0.433000
42563	FF_31305	FF	10	42562	42563	0.000000	0.433000
42564	FF_31306	FF	10	42562	42564	0.000000	0.433000
42565	FF_31307	FF	10	42562	42565	0.000000	0.433000
42566	FF_31308	FF	10	42562	42566	0.000000	0.433000
42567	FF_31309	FF	10	42562	42567	0.000000	0.433000
42568	BUF_14284	BUF	9	42557	42568	0.039000	0.433000
42569	FF_31310	FF	10	42568	42569	0.000000	0.433000
42570	FF_31311	FF	10	42568	42570	0.000000	0.433000
42571	FF_31312	FF	10	42568	42571	0.000000	0.433000
42572	BUF_14285	BUF	9	42557	42572	0.039000	0.433000
42573	FF_31313	FF	10	42572	42573	0.000000	0.433000
42574	FF_31314	FF	10	42572	42574	0.000000	0.433000
42575	FF_31315	FF	10	42572	42575	0.000000	0.433000
42576	BUF_1630	BUF	7	42491	42576	0.020000	0.331000
42577	BUF_4815	BUF	8	42576	42577	0.063000	0.394000
42578	BUF_14286	BUF	9	42577	42578	0.039000	0.433000
42579	FF_31316	FF	10	42578	42579	0.000000	0.433000
42580	FF_31317	FF	10	42578	42580	0.000000	0.433000
42581	FF_31318	FF	10	42578	42581	0.000000	0.433000
42582	FF_31319	FF	10	42578	42582	0.000000	0.433000
42583	FF_31320	FF	10	42578	42583	0.000000	0.433000
42584	BUF_14287	BUF	9	42577	42584	0.039000	0.433000
42585	FF_31321	FF	10	42584	42585	0.000000	0.433000
42586	FF_31322	FF	10	42584	42586	0.000000	0.433000
42587	BUF_14288	BUF	9	42577	42587	0.039000	0.433000
42588	FF_31323	FF	10	42587	42588	0.000000	0.433000
42589	FF_31324	FF	10	42587	42589	0.000000	0.433000
42590	FF_31325	FF	10	42587	42590	0.000000	0.433000
42591	FF_31326	FF	10	42587	42591	0.000000	0.433000
42592	FF_31327	FF	10	42587	42592	0.000000	0.433000
42593	BUF_14289	BUF	9	42577	42593	0.039000	0.433000
42594	FF_31328	FF	10	42593	42594	0.000000	0.433000
42595	FF_31329	FF	10	42593	42595	0.000000	0.433000
42596	FF_31330	FF	10	42593	42596	0.000000	0.433000
42597	FF_31331	FF	10	42593	42597	0.000000	0.433000
42598	FF_31332	FF	10	42593	42598	0.000000	0.433000
42599	BUF_4816	BUF	8	42576	42599	0.063000	0.394000
42600	BUF_14290	BUF	9	42599	42600	0.020000	0.414000
42601	FF_31333	FF	10	42600	42601	0.000000	0.414000
42602	FF_31334	FF	10	42600	42602	0.000000	0.414000
42603	FF_31335	FF	10	42600	42603	0.000000	0.414000
42604	FF_31336	FF	10	42600	42604	0.000000	0.414000
42605	FF_31337	FF	10	42600	42605	0.000000	0.414000
42606	FF_4894	FF	9	42599	42606	0.000000	0.394000
42607	FF_4895	FF	9	42599	42607	0.000000	0.394000
42608	BUF_4817	BUF	8	42576	42608	0.063000	0.394000
42609	BUF_14291	BUF	9	42608	42609	0.039000	0.433000
42610	FF_31338	FF	10	42609	42610	0.000000	0.433000
42611	FF_31339	FF	10	42609	42611	0.000000	0.433000
42612	FF_31340	FF	10	42609	42612	0.000000	0.433000
42613	FF_31341	FF	10	42609	42613	0.000000	0.433000
42614	FF_31342	FF	10	42609	42614	0.000000	0.433000
42615	BUF_14292	BUF	9	42608	42615	0.039000	0.433000
42616	FF_31343	FF	10	42615	42616	0.000000	0.433000
42617	FF_31344	FF	10	42615	42617	0.000000	0.433000
42618	FF_31345	FF	10	42615	42618	0.000000	0.433000
42619	FF_31346	FF	10	42615	42619	0.000000	0.433000
42620	FF_31347	FF	10	42615	42620	0.000000	0.433000
42621	BUF_14293	BUF	9	42608	42621	0.039000	0.433000
42622	FF_31348	FF	10	42621	42622	0.000000	0.433000
42623	FF_31349	FF	10	42621	42623	0.000000	0.433000
42624	BUF_14294+FF_31350	BUF+FF	9	42608	42624+42625	0.039000	0.433000
42626	BUF_4818	BUF	8	42576	42626	0.063000	0.394000
42627	BUF_14295	BUF	9	42626	42627	0.063000	0.457000
42628	FF_31351	FF	10	42627	42628	0.000000	0.457000
42629	FF_31352	FF	10	42627	42629	0.000000	0.457000
42630	FF_31353	FF	10	42627	42630	0.000000	0.457000
42631	BUF_14296	BUF	9	42626	42631	0.063000	0.457000
42632	FF_31354	FF	10	42631	42632	0.000000	0.457000
42633	FF_31355	FF	10	42631	42633	0.000000	0.457000
42634	FF_4896	FF	9	42626	42634	0.000000	0.394000
42635	FF_4897	FF	9	42626	42635	0.000000	0.394000
42636	FF_4898	FF	9	42626	42636	0.000000	0.394000
42637	BUF_4819	BUF	8	42576	42637	0.063000	0.394000
42638	BUF_14297	BUF	9	42637	42638	0.063000	0.457000
42639	FF_31356	FF	10	42638	42639	0.000000	0.457000
42640	FF_31357	FF	10	42638	42640	0.000000	0.457000
42641	FF_31358	FF	10	42638	42641	0.000000	0.457000
42642	BUF_14298	BUF	9	42637	42642	0.063000	0.457000
42643	FF_31359	FF	10	42642	42643	0.000000	0.457000
42644	FF_31360	FF	10	42642	42644	0.000000	0.457000
42645	FF_31361	FF	10	42642	42645	0.000000	0.457000
42646	FF_31362	FF	10	42642	42646	0.000000	0.457000
42647	BUF_14299+FF_31363	BUF+FF	9	42637	42647+42648	0.063000	0.457000
42649	BUF_14300	BUF	9	42637	42649	0.063000	0.457000
42650	FF_31364	FF	10	42649	42650	0.000000	0.457000
42651	FF_31365	FF	10	42649	42651	0.000000	0.457000
42652	FF_31366	FF	10	42649	42652	0.000000	0.457000
42653	FF_4899	FF	9	42637	42653	0.000000	0.394000
42654	FF_558	FF	7	42491	42654	0.000000	0.311000
42655	BUF_194	BUF	5	41643	42655	0.063000	0.248000
42656	BUF_555	BUF	6	42655	42656	0.039000	0.287000
42657	BUF_1631	BUF	7	42656	42657	0.011000	0.298000
42658	BUF_4820	BUF	8	42657	42658	0.020000	0.318000
42659	BUF_14301	BUF	9	42658	42659	0.020000	0.338000
42660	FF_31367	FF	10	42659	42660	0.000000	0.338000
42661	FF_31368	FF	10	42659	42661	0.000000	0.338000
42662	FF_31369	FF	10	42659	42662	0.000000	0.338000
42663	FF_31370	FF	10	42659	42663	0.000000	0.338000
42664	FF_31371	FF	10	42659	42664	0.000000	0.338000
42665	BUF_14302	BUF	9	42658	42665	0.020000	0.338000
42666	FF_31372	FF	10	42665	42666	0.000000	0.338000
42667	FF_31373	FF	10	42665	42667	0.000000	0.338000
42668	FF_31374	FF	10	42665	42668	0.000000	0.338000
42669	FF_31375	FF	10	42665	42669	0.000000	0.338000
42670	BUF_14303+FF_31376	BUF+FF	9	42658	42670+42671	0.020000	0.338000
42672	BUF_4821	BUF	8	42657	42672	0.020000	0.318000
42673	BUF_14304	BUF	9	42672	42673	0.063000	0.381000
42674	FF_31377	FF	10	42673	42674	0.000000	0.381000
42675	FF_31378	FF	10	42673	42675	0.000000	0.381000
42676	BUF_14305	BUF	9	42672	42676	0.063000	0.381000
42677	FF_31379	FF	10	42676	42677	0.000000	0.381000
42678	FF_31380	FF	10	42676	42678	0.000000	0.381000
42679	FF_31381	FF	10	42676	42679	0.000000	0.381000
42680	FF_31382	FF	10	42676	42680	0.000000	0.381000
42681	FF_31383	FF	10	42676	42681	0.000000	0.381000
42682	BUF_14306	BUF	9	42672	42682	0.063000	0.381000
42683	FF_31384	FF	10	42682	42683	0.000000	0.381000
42684	FF_31385	FF	10	42682	42684	0.000000	0.381000
42685	FF_31386	FF	10	42682	42685	0.000000	0.381000
42686	FF_31387	FF	10	42682	42686	0.000000	0.381000
42687	BUF_14307+FF_31388	BUF+FF	9	42672	42687+42688	0.063000	0.381000
42689	BUF_14308	BUF	9	42672	42689	0.063000	0.381000
42690	FF_31389	FF	10	42689	42690	0.000000	0.381000
42691	FF_31390	FF	10	42689	42691	0.000000	0.381000
42692	BUF_4822	BUF	8	42657	42692	0.020000	0.318000
42693	BUF_14309	BUF	9	42692	42693	0.063000	0.381000
42694	FF_31391	FF	10	42693	42694	0.000000	0.381000
42695	FF_31392	FF	10	42693	42695	0.000000	0.381000
42696	FF_31393	FF	10	42693	42696	0.000000	0.381000
42697	FF_31394	FF	10	42693	42697	0.000000	0.381000
42698	FF_31395	FF	10	42693	42698	0.000000	0.381000
42699	BUF_14310+FF_31396	BUF+FF	9	42692	42699+42700	0.063000	0.381000
42701	BUF_14311	BUF	9	42692	42701	0.063000	0.381000
42702	FF_31397	FF	10	42701	42702	0.000000	0.381000
42703	FF_31398	FF	10	42701	42703	0.000000	0.381000
42704	FF_31399	FF	10	42701	42704	0.000000	0.381000
42705	FF_31400	FF	10	42701	42705	0.000000	0.381000
42706	FF_31401	FF	10	42701	42706	0.000000	0.381000
42707	BUF_14312	BUF	9	42692	42707	0.063000	0.381000
42708	FF_31402	FF	10	42707	42708	0.000000	0.381000
42709	FF_31403	FF	10	42707	42709	0.000000	0.381000
42710	FF_31404	FF	10	42707	42710	0.000000	0.381000
42711	FF_31405	FF	10	42707	42711	0.000000	0.381000
42712	BUF_14313	BUF	9	42692	42712	0.063000	0.381000
42713	FF_31406	FF	10	42712	42713	0.000000	0.381000
42714	FF_31407	FF	10	42712	42714	0.000000	0.381000
42715	FF_31408	FF	10	42712	42715	0.000000	0.381000
42716	BUF_1632	BUF	7	42656	42716	0.011000	0.298000
42717	BUF_4823	BUF	8	42716	42717	0.063000	0.361000
42718	BUF_14314	BUF	9	42717	42718	0.005000	0.366000
42719	FF_31409	FF	10	42718	42719	0.000000	0.366000
42720	FF_31410	FF	10	42718	42720	0.000000	0.366000
42721	FF_31411	FF	10	42718	42721	0.000000	0.366000
42722	FF_31412	FF	10	42718	42722	0.000000	0.366000
42723	FF_1643	FF	8	42716	42723	0.000000	0.298000
42724	FF_1644	FF	8	42716	42724	0.000000	0.298000
42725	FF_1645	FF	8	42716	42725	0.000000	0.298000
42726	FF_1646	FF	8	42716	42726	0.000000	0.298000
42727	BUF_556	BUF	6	42655	42727	0.039000	0.287000
42728	BUF_1633	BUF	7	42727	42728	0.005000	0.292000
42729	BUF_4824	BUF	8	42728	42729	0.011000	0.303000
42730	BUF_14315+FF_31413	BUF+FF	9	42729	42730+42731	0.039000	0.342000
42732	BUF_14316+FF_31414	BUF+FF	9	42729	42732+42733	0.039000	0.342000
42734	BUF_14317+FF_31415	BUF+FF	9	42729	42734+42735	0.039000	0.342000
42736	FF_4900	FF	9	42729	42736	0.000000	0.303000
42737	FF_1647	FF	8	42728	42737	0.000000	0.292000
42738	BUF_557	BUF	6	42655	42738	0.039000	0.287000
42739	BUF_1634	BUF	7	42738	42739	0.020000	0.307000
42740	BUF_4825	BUF	8	42739	42740	0.020000	0.327000
42741	BUF_14318	BUF	9	42740	42741	0.063000	0.390000
42742	FF_31416	FF	10	42741	42742	0.000000	0.390000
42743	FF_31417	FF	10	42741	42743	0.000000	0.390000
42744	FF_31418	FF	10	42741	42744	0.000000	0.390000
42745	FF_31419	FF	10	42741	42745	0.000000	0.390000
42746	BUF_14319	BUF	9	42740	42746	0.063000	0.390000
42747	FF_31420	FF	10	42746	42747	0.000000	0.390000
42748	FF_31421	FF	10	42746	42748	0.000000	0.390000
42749	FF_31422	FF	10	42746	42749	0.000000	0.390000
42750	FF_31423	FF	10	42746	42750	0.000000	0.390000
42751	FF_31424	FF	10	42746	42751	0.000000	0.390000
42752	BUF_14320+FF_31425	BUF+FF	9	42740	42752+42753	0.063000	0.390000
42754	BUF_14321	BUF	9	42740	42754	0.063000	0.390000
42755	FF_31426	FF	10	42754	42755	0.000000	0.390000
42756	FF_31427	FF	10	42754	42756	0.000000	0.390000
42757	FF_31428	FF	10	42754	42757	0.000000	0.390000
42758	BUF_14322+FF_31429	BUF+FF	9	42740	42758+42759	0.063000	0.390000
42760	FF_1648	FF	8	42739	42760	0.000000	0.307000
42761	FF_1649	FF	8	42739	42761	0.000000	0.307000
42762	FF_559	FF	7	42738	42762	0.000000	0.287000
42763	FF_560	FF	7	42738	42763	0.000000	0.287000
42764	BUF_558	BUF	6	42655	42764	0.039000	0.287000
42765	BUF_1635	BUF	7	42764	42765	0.020000	0.307000
42766	BUF_4826	BUF	8	42765	42766	0.020000	0.327000
42767	BUF_14323	BUF	9	42766	42767	0.039000	0.366000
42768	FF_31430	FF	10	42767	42768	0.000000	0.366000
42769	FF_31431	FF	10	42767	42769	0.000000	0.366000
42770	FF_31432	FF	10	42767	42770	0.000000	0.366000
42771	BUF_14324	BUF	9	42766	42771	0.039000	0.366000
42772	FF_31433	FF	10	42771	42772	0.000000	0.366000
42773	FF_31434	FF	10	42771	42773	0.000000	0.366000
42774	FF_31435	FF	10	42771	42774	0.000000	0.366000
42775	FF_31436	FF	10	42771	42775	0.000000	0.366000
42776	FF_31437	FF	10	42771	42776	0.000000	0.366000
42777	BUF_14325+FF_31438	BUF+FF	9	42766	42777+42778	0.039000	0.366000
42779	FF_4901	FF	9	42766	42779	0.000000	0.327000
42780	BUF_4827	BUF	8	42765	42780	0.020000	0.327000
42781	BUF_14326	BUF	9	42780	42781	0.063000	0.390000
42782	FF_31439	FF	10	42781	42782	0.000000	0.390000
42783	FF_31440	FF	10	42781	42783	0.000000	0.390000
42784	FF_31441	FF	10	42781	42784	0.000000	0.390000
42785	FF_31442	FF	10	42781	42785	0.000000	0.390000
42786	BUF_14327	BUF	9	42780	42786	0.063000	0.390000
42787	FF_31443	FF	10	42786	42787	0.000000	0.390000
42788	FF_31444	FF	10	42786	42788	0.000000	0.390000
42789	BUF_14328	BUF	9	42780	42789	0.063000	0.390000
42790	FF_31445	FF	10	42789	42790	0.000000	0.390000
42791	FF_31446	FF	10	42789	42791	0.000000	0.390000
42792	BUF_14329	BUF	9	42780	42792	0.063000	0.390000
42793	FF_31447	FF	10	42792	42793	0.000000	0.390000
42794	FF_31448	FF	10	42792	42794	0.000000	0.390000
42795	FF_31449	FF	10	42792	42795	0.000000	0.390000
42796	FF_31450	FF	10	42792	42796	0.000000	0.390000
42797	FF_31451	FF	10	42792	42797	0.000000	0.390000
42798	FF_4902	FF	9	42780	42798	0.000000	0.327000
42799	BUF_4828	BUF	8	42765	42799	0.020000	0.327000
42800	BUF_14330+FF_31452	BUF+FF	9	42799	42800+42801	0.020000	0.347000
42802	FF_4903	FF	9	42799	42802	0.000000	0.327000
42803	FF_4904	FF	9	42799	42803	0.000000	0.327000
42804	BUF_1636	BUF	7	42764	42804	0.020000	0.307000
42805	BUF_4829	BUF	8	42804	42805	0.063000	0.370000
42806	BUF_14331	BUF	9	42805	42806	0.011000	0.381000
42807	FF_31453	FF	10	42806	42807	0.000000	0.381000
42808	FF_31454	FF	10	42806	42808	0.000000	0.381000
42809	FF_31455	FF	10	42806	42809	0.000000	0.381000
42810	FF_4905	FF	9	42805	42810	0.000000	0.370000
42811	BUF_4830	BUF	8	42804	42811	0.063000	0.370000
42812	BUF_14332	BUF	9	42811	42812	0.020000	0.390000
42813	FF_31456	FF	10	42812	42813	0.000000	0.390000
42814	FF_31457	FF	10	42812	42814	0.000000	0.390000
42815	BUF_14333	BUF	9	42811	42815	0.020000	0.390000
42816	FF_31458	FF	10	42815	42816	0.000000	0.390000
42817	FF_31459	FF	10	42815	42817	0.000000	0.390000
42818	FF_31460	FF	10	42815	42818	0.000000	0.390000
42819	FF_31461	FF	10	42815	42819	0.000000	0.390000
42820	FF_4906	FF	9	42811	42820	0.000000	0.370000
42821	BUF_4831	BUF	8	42804	42821	0.063000	0.370000
42822	BUF_14334+FF_31462	BUF+FF	9	42821	42822+42823	0.020000	0.390000
42824	BUF_14335	BUF	9	42821	42824	0.020000	0.390000
42825	FF_31463	FF	10	42824	42825	0.000000	0.390000
42826	FF_31464	FF	10	42824	42826	0.000000	0.390000
42827	FF_4907	FF	9	42821	42827	0.000000	0.370000
42828	BUF_4832	BUF	8	42804	42828	0.063000	0.370000
42829	BUF_14336	BUF	9	42828	42829	0.063000	0.433000
42830	FF_31465	FF	10	42829	42830	0.000000	0.433000
42831	FF_31466	FF	10	42829	42831	0.000000	0.433000
42832	FF_31467	FF	10	42829	42832	0.000000	0.433000
42833	BUF_14337	BUF	9	42828	42833	0.063000	0.433000
42834	FF_31468	FF	10	42833	42834	0.000000	0.433000
42835	FF_31469	FF	10	42833	42835	0.000000	0.433000
42836	FF_31470	FF	10	42833	42836	0.000000	0.433000
42837	BUF_14338	BUF	9	42828	42837	0.063000	0.433000
42838	FF_31471	FF	10	42837	42838	0.000000	0.433000
42839	FF_31472	FF	10	42837	42839	0.000000	0.433000
42840	FF_31473	FF	10	42837	42840	0.000000	0.433000
42841	FF_31474	FF	10	42837	42841	0.000000	0.433000
42842	FF_31475	FF	10	42837	42842	0.000000	0.433000
42843	FF_4908	FF	9	42828	42843	0.000000	0.370000
42844	FF_4909	FF	9	42828	42844	0.000000	0.370000
42845	BUF_4833	BUF	8	42804	42845	0.063000	0.370000
42846	BUF_14339+FF_31476	BUF+FF	9	42845	42846+42847	0.020000	0.390000
42848	BUF_14340	BUF	9	42845	42848	0.020000	0.390000
42849	FF_31477	FF	10	42848	42849	0.000000	0.390000
42850	FF_31478	FF	10	42848	42850	0.000000	0.390000
42851	FF_31479	FF	10	42848	42851	0.000000	0.390000
42852	FF_31480	FF	10	42848	42852	0.000000	0.390000
42853	FF_31481	FF	10	42848	42853	0.000000	0.390000
42854	BUF_14341	BUF	9	42845	42854	0.020000	0.390000
42855	FF_31482	FF	10	42854	42855	0.000000	0.390000
42856	FF_31483	FF	10	42854	42856	0.000000	0.390000
42857	FF_31484	FF	10	42854	42857	0.000000	0.390000
42858	FF_561	FF	7	42764	42858	0.000000	0.287000
42859	BUF_195	BUF	5	41643	42859	0.063000	0.248000
42860	BUF_559	BUF	6	42859	42860	0.063000	0.311000
42861	BUF_1637	BUF	7	42860	42861	0.039000	0.350000
42862	BUF_4834	BUF	8	42861	42862	0.039000	0.389000
42863	BUF_14342	BUF	9	42862	42863	0.063000	0.452000
42864	FF_31485	FF	10	42863	42864	0.000000	0.452000
42865	FF_31486	FF	10	42863	42865	0.000000	0.452000
42866	BUF_14343	BUF	9	42862	42866	0.063000	0.452000
42867	FF_31487	FF	10	42866	42867	0.000000	0.452000
42868	FF_31488	FF	10	42866	42868	0.000000	0.452000
42869	BUF_14344	BUF	9	42862	42869	0.063000	0.452000
42870	FF_31489	FF	10	42869	42870	0.000000	0.452000
42871	FF_31490	FF	10	42869	42871	0.000000	0.452000
42872	BUF_14345+FF_31491	BUF+FF	9	42862	42872+42873	0.063000	0.452000
42874	BUF_14346	BUF	9	42862	42874	0.063000	0.452000
42875	FF_31492	FF	10	42874	42875	0.000000	0.452000
42876	FF_31493	FF	10	42874	42876	0.000000	0.452000
42877	FF_31494	FF	10	42874	42877	0.000000	0.452000
42878	FF_31495	FF	10	42874	42878	0.000000	0.452000
42879	BUF_4835	BUF	8	42861	42879	0.039000	0.389000
42880	BUF_14347	BUF	9	42879	42880	0.011000	0.400000
42881	FF_31496	FF	10	42880	42881	0.000000	0.400000
42882	FF_31497	FF	10	42880	42882	0.000000	0.400000
42883	FF_31498	FF	10	42880	42883	0.000000	0.400000
42884	FF_31499	FF	10	42880	42884	0.000000	0.400000
42885	FF_4910	FF	9	42879	42885	0.000000	0.389000
42886	BUF_4836	BUF	8	42861	42886	0.039000	0.389000
42887	BUF_14348	BUF	9	42886	42887	0.063000	0.452000
42888	FF_31500	FF	10	42887	42888	0.000000	0.452000
42889	FF_31501	FF	10	42887	42889	0.000000	0.452000
42890	FF_31502	FF	10	42887	42890	0.000000	0.452000
42891	FF_31503	FF	10	42887	42891	0.000000	0.452000
42892	FF_31504	FF	10	42887	42892	0.000000	0.452000
42893	BUF_14349	BUF	9	42886	42893	0.063000	0.452000
42894	FF_31505	FF	10	42893	42894	0.000000	0.452000
42895	FF_31506	FF	10	42893	42895	0.000000	0.452000
42896	FF_31507	FF	10	42893	42896	0.000000	0.452000
42897	FF_31508	FF	10	42893	42897	0.000000	0.452000
42898	BUF_14350	BUF	9	42886	42898	0.063000	0.452000
42899	FF_31509	FF	10	42898	42899	0.000000	0.452000
42900	FF_31510	FF	10	42898	42900	0.000000	0.452000
42901	FF_31511	FF	10	42898	42901	0.000000	0.452000
42902	FF_31512	FF	10	42898	42902	0.000000	0.452000
42903	BUF_14351	BUF	9	42886	42903	0.063000	0.452000
42904	FF_31513	FF	10	42903	42904	0.000000	0.452000
42905	FF_31514	FF	10	42903	42905	0.000000	0.452000
42906	FF_31515	FF	10	42903	42906	0.000000	0.452000
42907	FF_31516	FF	10	42903	42907	0.000000	0.452000
42908	FF_4911	FF	9	42886	42908	0.000000	0.389000
42909	FF_1650	FF	8	42861	42909	0.000000	0.350000
42910	BUF_1638	BUF	7	42860	42910	0.039000	0.350000
42911	BUF_4837	BUF	8	42910	42911	0.005000	0.355000
