ff_lp_idx	ff_node_id	ff_name	step	branch_idx	parent	child
1193	1728	FF_1234	1	1732	BUF_185	BUF_575
1193	1728	FF_1234	2	1727	BUF_61	BUF_185
1193	1728	FF_1234	3	1723	BUF_17	BUF_61
1193	1728	FF_1234	4	1719	BUF_4	BUF_17
1193	1728	FF_1234	5	4	ROOT_CLK	BUF_4
1194	1729	FF_1235	0	1740	BUF_575	FF_1235
1194	1729	FF_1235	1	1732	BUF_185	BUF_575
1194	1729	FF_1235	2	1727	BUF_61	BUF_185
1194	1729	FF_1235	3	1723	BUF_17	BUF_61
1194	1729	FF_1235	4	1719	BUF_4	BUF_17
1194	1729	FF_1235	5	4	ROOT_CLK	BUF_4
1195	1730	FF_1236	0	1741	BUF_575	FF_1236
1195	1730	FF_1236	1	1732	BUF_185	BUF_575
1195	1730	FF_1236	2	1727	BUF_61	BUF_185
1195	1730	FF_1236	3	1723	BUF_17	BUF_61
1195	1730	FF_1236	4	1719	BUF_4	BUF_17
1195	1730	FF_1236	5	4	ROOT_CLK	BUF_4
1196	1731	FF_1237	0	1742	BUF_575	FF_1237
1196	1731	FF_1237	1	1732	BUF_185	BUF_575
1196	1731	FF_1237	2	1727	BUF_61	BUF_185
1196	1731	FF_1237	3	1723	BUF_17	BUF_61
1196	1731	FF_1237	4	1719	BUF_4	BUF_17
1196	1731	FF_1237	5	4	ROOT_CLK	BUF_4
1197	1732	FF_1238	0	1743	BUF_575	FF_1238
1197	1732	FF_1238	1	1732	BUF_185	BUF_575
1197	1732	FF_1238	2	1727	BUF_61	BUF_185
1197	1732	FF_1238	3	1723	BUF_17	BUF_61
1197	1732	FF_1238	4	1719	BUF_4	BUF_17
1197	1732	FF_1238	5	4	ROOT_CLK	BUF_4
1198	1734	FF_1239	0	1744	BUF_576	FF_1239
1198	1734	FF_1239	1	1733	BUF_185	BUF_576
1198	1734	FF_1239	2	1727	BUF_61	BUF_185
1198	1734	FF_1239	3	1723	BUF_17	BUF_61
1198	1734	FF_1239	4	1719	BUF_4	BUF_17
1198	1734	FF_1239	5	4	ROOT_CLK	BUF_4
1199	1736	FF_1240	0	1745	BUF_577	FF_1240
1199	1736	FF_1240	1	1734	BUF_185	BUF_577
1199	1736	FF_1240	2	1727	BUF_61	BUF_185
1199	1736	FF_1240	3	1723	BUF_17	BUF_61
1199	1736	FF_1240	4	1719	BUF_4	BUF_17
1199	1736	FF_1240	5	4	ROOT_CLK	BUF_4
1200	1738	FF_1241	0	1746	BUF_578	FF_1241
1200	1738	FF_1241	1	1735	BUF_185	BUF_578
1200	1738	FF_1241	2	1727	BUF_61	BUF_185
1200	1738	FF_1241	3	1723	BUF_17	BUF_61
1200	1738	FF_1241	4	1719	BUF_4	BUF_17
1200	1738	FF_1241	5	4	ROOT_CLK	BUF_4
1201	1739	FF_1242	0	1747	BUF_578	FF_1242
1201	1739	FF_1242	1	1735	BUF_185	BUF_578
1201	1739	FF_1242	2	1727	BUF_61	BUF_185
1201	1739	FF_1242	3	1723	BUF_17	BUF_61
1201	1739	FF_1242	4	1719	BUF_4	BUF_17
1201	1739	FF_1242	5	4	ROOT_CLK	BUF_4
1202	1742	FF_1243	0	1752	BUF_579	FF_1243
1202	1742	FF_1243	1	1748	BUF_186	BUF_579
1202	1742	FF_1243	2	1728	BUF_61	BUF_186
1202	1742	FF_1243	3	1723	BUF_17	BUF_61
1202	1742	FF_1243	4	1719	BUF_4	BUF_17
1202	1742	FF_1243	5	4	ROOT_CLK	BUF_4
1203	1743	FF_1244	0	1753	BUF_579	FF_1244
1203	1743	FF_1244	1	1748	BUF_186	BUF_579
1203	1743	FF_1244	2	1728	BUF_61	BUF_186
1203	1743	FF_1244	3	1723	BUF_17	BUF_61
1203	1743	FF_1244	4	1719	BUF_4	BUF_17
1203	1743	FF_1244	5	4	ROOT_CLK	BUF_4
1204	1744	FF_1245	0	1754	BUF_579	FF_1245
1204	1744	FF_1245	1	1748	BUF_186	BUF_579
1204	1744	FF_1245	2	1728	BUF_61	BUF_186
1204	1744	FF_1245	3	1723	BUF_17	BUF_61
1204	1744	FF_1245	4	1719	BUF_4	BUF_17
1204	1744	FF_1245	5	4	ROOT_CLK	BUF_4
1205	1745	FF_1246	0	1755	BUF_579	FF_1246
1205	1745	FF_1246	1	1748	BUF_186	BUF_579
1205	1745	FF_1246	2	1728	BUF_61	BUF_186
1205	1745	FF_1246	3	1723	BUF_17	BUF_61
1205	1745	FF_1246	4	1719	BUF_4	BUF_17
1205	1745	FF_1246	5	4	ROOT_CLK	BUF_4
1206	1746	FF_1247	0	1756	BUF_579	FF_1247
1206	1746	FF_1247	1	1748	BUF_186	BUF_579
1206	1746	FF_1247	2	1728	BUF_61	BUF_186
1206	1746	FF_1247	3	1723	BUF_17	BUF_61
1206	1746	FF_1247	4	1719	BUF_4	BUF_17
1206	1746	FF_1247	5	4	ROOT_CLK	BUF_4
1207	1748	FF_1248	0	1757	BUF_580	FF_1248
1207	1748	FF_1248	1	1749	BUF_186	BUF_580
1207	1748	FF_1248	2	1728	BUF_61	BUF_186
1207	1748	FF_1248	3	1723	BUF_17	BUF_61
1207	1748	FF_1248	4	1719	BUF_4	BUF_17
1207	1748	FF_1248	5	4	ROOT_CLK	BUF_4
1208	1749	FF_1249	0	1758	BUF_580	FF_1249
1208	1749	FF_1249	1	1749	BUF_186	BUF_580
1208	1749	FF_1249	2	1728	BUF_61	BUF_186
1208	1749	FF_1249	3	1723	BUF_17	BUF_61
1208	1749	FF_1249	4	1719	BUF_4	BUF_17
1208	1749	FF_1249	5	4	ROOT_CLK	BUF_4
1209	1751	FF_1250	0	1759	BUF_581	FF_1250
1209	1751	FF_1250	1	1750	BUF_186	BUF_581
1209	1751	FF_1250	2	1728	BUF_61	BUF_186
1209	1751	FF_1250	3	1723	BUF_17	BUF_61
1209	1751	FF_1250	4	1719	BUF_4	BUF_17
1209	1751	FF_1250	5	4	ROOT_CLK	BUF_4
1210	1752	FF_1251	0	1760	BUF_581	FF_1251
1210	1752	FF_1251	1	1750	BUF_186	BUF_581
1210	1752	FF_1251	2	1728	BUF_61	BUF_186
1210	1752	FF_1251	3	1723	BUF_17	BUF_61
1210	1752	FF_1251	4	1719	BUF_4	BUF_17
1210	1752	FF_1251	5	4	ROOT_CLK	BUF_4
1211	1754	FF_1252	0	1761	BUF_582	FF_1252
1211	1754	FF_1252	1	1751	BUF_186	BUF_582
1211	1754	FF_1252	2	1728	BUF_61	BUF_186
1211	1754	FF_1252	3	1723	BUF_17	BUF_61
1211	1754	FF_1252	4	1719	BUF_4	BUF_17
1211	1754	FF_1252	5	4	ROOT_CLK	BUF_4
1212	1755	FF_1253	0	1762	BUF_582	FF_1253
1212	1755	FF_1253	1	1751	BUF_186	BUF_582
1212	1755	FF_1253	2	1728	BUF_61	BUF_186
1212	1755	FF_1253	3	1723	BUF_17	BUF_61
1212	1755	FF_1253	4	1719	BUF_4	BUF_17
1212	1755	FF_1253	5	4	ROOT_CLK	BUF_4
1213	1756	FF_1254	0	1763	BUF_582	FF_1254
1213	1756	FF_1254	1	1751	BUF_186	BUF_582
1213	1756	FF_1254	2	1728	BUF_61	BUF_186
1213	1756	FF_1254	3	1723	BUF_17	BUF_61
1213	1756	FF_1254	4	1719	BUF_4	BUF_17
1213	1756	FF_1254	5	4	ROOT_CLK	BUF_4
1214	1757	FF_1255	0	1764	BUF_582	FF_1255
1214	1757	FF_1255	1	1751	BUF_186	BUF_582
1214	1757	FF_1255	2	1728	BUF_61	BUF_186
1214	1757	FF_1255	3	1723	BUF_17	BUF_61
1214	1757	FF_1255	4	1719	BUF_4	BUF_17
1214	1757	FF_1255	5	4	ROOT_CLK	BUF_4
1215	1760	FF_1256	0	1768	BUF_583	FF_1256
1215	1760	FF_1256	1	1765	BUF_187	BUF_583
1215	1760	FF_1256	2	1729	BUF_61	BUF_187
1215	1760	FF_1256	3	1723	BUF_17	BUF_61
1215	1760	FF_1256	4	1719	BUF_4	BUF_17
1215	1760	FF_1256	5	4	ROOT_CLK	BUF_4
1216	1761	FF_180	0	1766	BUF_187	FF_180
1216	1761	FF_180	1	1729	BUF_61	BUF_187
1216	1761	FF_180	2	1723	BUF_17	BUF_61
1216	1761	FF_180	3	1719	BUF_4	BUF_17
1216	1761	FF_180	4	4	ROOT_CLK	BUF_4
1217	1762	FF_181	0	1767	BUF_187	FF_181
1217	1762	FF_181	1	1729	BUF_61	BUF_187
1217	1762	FF_181	2	1723	BUF_17	BUF_61
1217	1762	FF_181	3	1719	BUF_4	BUF_17
1217	1762	FF_181	4	4	ROOT_CLK	BUF_4
1218	1763	FF_64	0	1730	BUF_61	FF_64
1218	1763	FF_64	1	1723	BUF_17	BUF_61
1218	1763	FF_64	2	1719	BUF_4	BUF_17
1218	1763	FF_64	3	4	ROOT_CLK	BUF_4
1219	1767	FF_1257	0	1776	BUF_584	FF_1257
1219	1767	FF_1257	1	1773	BUF_188	BUF_584
1219	1767	FF_1257	2	1769	BUF_62	BUF_188
1219	1767	FF_1257	3	1724	BUF_17	BUF_62
1219	1767	FF_1257	4	1719	BUF_4	BUF_17
1219	1767	FF_1257	5	4	ROOT_CLK	BUF_4
1220	1768	FF_1258	0	1777	BUF_584	FF_1258
1220	1768	FF_1258	1	1773	BUF_188	BUF_584
1220	1768	FF_1258	2	1769	BUF_62	BUF_188
1220	1768	FF_1258	3	1724	BUF_17	BUF_62
1220	1768	FF_1258	4	1719	BUF_4	BUF_17
1220	1768	FF_1258	5	4	ROOT_CLK	BUF_4
1221	1769	FF_1259	0	1778	BUF_584	FF_1259
1221	1769	FF_1259	1	1773	BUF_188	BUF_584
1221	1769	FF_1259	2	1769	BUF_62	BUF_188
1221	1769	FF_1259	3	1724	BUF_17	BUF_62
1221	1769	FF_1259	4	1719	BUF_4	BUF_17
1221	1769	FF_1259	5	4	ROOT_CLK	BUF_4
1222	1771	FF_1260	0	1779	BUF_585	FF_1260
1222	1771	FF_1260	1	1774	BUF_188	BUF_585
1222	1771	FF_1260	2	1769	BUF_62	BUF_188
1222	1771	FF_1260	3	1724	BUF_17	BUF_62
1222	1771	FF_1260	4	1719	BUF_4	BUF_17
1222	1771	FF_1260	5	4	ROOT_CLK	BUF_4
1223	1773	FF_1261	0	1780	BUF_586	FF_1261
1223	1773	FF_1261	1	1775	BUF_188	BUF_586
1223	1773	FF_1261	2	1769	BUF_62	BUF_188
1223	1773	FF_1261	3	1724	BUF_17	BUF_62
1223	1773	FF_1261	4	1719	BUF_4	BUF_17
1223	1773	FF_1261	5	4	ROOT_CLK	BUF_4
1224	1774	FF_1262	0	1781	BUF_586	FF_1262
1224	1774	FF_1262	1	1775	BUF_188	BUF_586
1224	1774	FF_1262	2	1769	BUF_62	BUF_188
1224	1774	FF_1262	3	1724	BUF_17	BUF_62
1224	1774	FF_1262	4	1719	BUF_4	BUF_17
1224	1774	FF_1262	5	4	ROOT_CLK	BUF_4
1225	1777	FF_1263	0	1786	BUF_587	FF_1263
1225	1777	FF_1263	1	1782	BUF_189	BUF_587
1225	1777	FF_1263	2	1770	BUF_62	BUF_189
1225	1777	FF_1263	3	1724	BUF_17	BUF_62
1225	1777	FF_1263	4	1719	BUF_4	BUF_17
1225	1777	FF_1263	5	4	ROOT_CLK	BUF_4
1226	1779	FF_1264	0	1787	BUF_588	FF_1264
1226	1779	FF_1264	1	1783	BUF_189	BUF_588
1226	1779	FF_1264	2	1770	BUF_62	BUF_189
1226	1779	FF_1264	3	1724	BUF_17	BUF_62
1226	1779	FF_1264	4	1719	BUF_4	BUF_17
1226	1779	FF_1264	5	4	ROOT_CLK	BUF_4
1227	1780	FF_1265	0	1788	BUF_588	FF_1265
1227	1780	FF_1265	1	1783	BUF_189	BUF_588
1227	1780	FF_1265	2	1770	BUF_62	BUF_189
1227	1780	FF_1265	3	1724	BUF_17	BUF_62
1227	1780	FF_1265	4	1719	BUF_4	BUF_17
1227	1780	FF_1265	5	4	ROOT_CLK	BUF_4
1228	1781	FF_1266	0	1789	BUF_588	FF_1266
1228	1781	FF_1266	1	1783	BUF_189	BUF_588
1228	1781	FF_1266	2	1770	BUF_62	BUF_189
1228	1781	FF_1266	3	1724	BUF_17	BUF_62
1228	1781	FF_1266	4	1719	BUF_4	BUF_17
1228	1781	FF_1266	5	4	ROOT_CLK	BUF_4
1229	1782	FF_1267	0	1790	BUF_588	FF_1267
1229	1782	FF_1267	1	1783	BUF_189	BUF_588
1229	1782	FF_1267	2	1770	BUF_62	BUF_189
1229	1782	FF_1267	3	1724	BUF_17	BUF_62
1229	1782	FF_1267	4	1719	BUF_4	BUF_17
1229	1782	FF_1267	5	4	ROOT_CLK	BUF_4
1230	1783	FF_182	0	1784	BUF_189	FF_182
1230	1783	FF_182	1	1770	BUF_62	BUF_189
1230	1783	FF_182	2	1724	BUF_17	BUF_62
1230	1783	FF_182	3	1719	BUF_4	BUF_17
1230	1783	FF_182	4	4	ROOT_CLK	BUF_4
1231	1784	FF_183	0	1785	BUF_189	FF_183
1231	1784	FF_183	1	1770	BUF_62	BUF_189
1231	1784	FF_183	2	1724	BUF_17	BUF_62
1231	1784	FF_183	3	1719	BUF_4	BUF_17
1231	1784	FF_183	4	4	ROOT_CLK	BUF_4
1232	1785	FF_65	0	1771	BUF_62	FF_65
1232	1785	FF_65	1	1724	BUF_17	BUF_62
1232	1785	FF_65	2	1719	BUF_4	BUF_17
1232	1785	FF_65	3	4	ROOT_CLK	BUF_4
1233	1786	FF_66	0	1772	BUF_62	FF_66
1233	1786	FF_66	1	1724	BUF_17	BUF_62
1233	1786	FF_66	2	1719	BUF_4	BUF_17
1233	1786	FF_66	3	4	ROOT_CLK	BUF_4
1234	1787	FF_14	0	1725	BUF_17	FF_14
1234	1787	FF_14	1	1719	BUF_4	BUF_17
1234	1787	FF_14	2	4	ROOT_CLK	BUF_4
1235	1788	FF_15	0	1726	BUF_17	FF_15
1235	1788	FF_15	1	1719	BUF_4	BUF_17
1235	1788	FF_15	2	4	ROOT_CLK	BUF_4
1236	1793	FF_1268	0	1804	BUF_589	FF_1268
1236	1793	FF_1268	1	1799	BUF_190	BUF_589
1236	1793	FF_1268	2	1796	BUF_63	BUF_190
1236	1793	FF_1268	3	1791	BUF_18	BUF_63
1236	1793	FF_1268	4	1720	BUF_4	BUF_18
1236	1793	FF_1268	5	4	ROOT_CLK	BUF_4
1237	1794	FF_1269	0	1805	BUF_589	FF_1269
1237	1794	FF_1269	1	1799	BUF_190	BUF_589
1237	1794	FF_1269	2	1796	BUF_63	BUF_190
1237	1794	FF_1269	3	1791	BUF_18	BUF_63
1237	1794	FF_1269	4	1720	BUF_4	BUF_18
1237	1794	FF_1269	5	4	ROOT_CLK	BUF_4
1238	1796	FF_1270	0	1806	BUF_590	FF_1270
1238	1796	FF_1270	1	1800	BUF_190	BUF_590
1238	1796	FF_1270	2	1796	BUF_63	BUF_190
1238	1796	FF_1270	3	1791	BUF_18	BUF_63
1238	1796	FF_1270	4	1720	BUF_4	BUF_18
1238	1796	FF_1270	5	4	ROOT_CLK	BUF_4
1239	1797	FF_1271	0	1807	BUF_590	FF_1271
1239	1797	FF_1271	1	1800	BUF_190	BUF_590
1239	1797	FF_1271	2	1796	BUF_63	BUF_190
1239	1797	FF_1271	3	1791	BUF_18	BUF_63
1239	1797	FF_1271	4	1720	BUF_4	BUF_18
1239	1797	FF_1271	5	4	ROOT_CLK	BUF_4
1240	1798	FF_1272	0	1808	BUF_590	FF_1272
1240	1798	FF_1272	1	1800	BUF_190	BUF_590
1240	1798	FF_1272	2	1796	BUF_63	BUF_190
1240	1798	FF_1272	3	1791	BUF_18	BUF_63
1240	1798	FF_1272	4	1720	BUF_4	BUF_18
1240	1798	FF_1272	5	4	ROOT_CLK	BUF_4
1241	1799	FF_1273	0	1809	BUF_590	FF_1273
1241	1799	FF_1273	1	1800	BUF_190	BUF_590
1241	1799	FF_1273	2	1796	BUF_63	BUF_190
1241	1799	FF_1273	3	1791	BUF_18	BUF_63
1241	1799	FF_1273	4	1720	BUF_4	BUF_18
1241	1799	FF_1273	5	4	ROOT_CLK	BUF_4
1242	1801	FF_1274	0	1810	BUF_591	FF_1274
1242	1801	FF_1274	1	1801	BUF_190	BUF_591
1242	1801	FF_1274	2	1796	BUF_63	BUF_190
1242	1801	FF_1274	3	1791	BUF_18	BUF_63
1242	1801	FF_1274	4	1720	BUF_4	BUF_18
1242	1801	FF_1274	5	4	ROOT_CLK	BUF_4
1243	1802	FF_1275	0	1811	BUF_591	FF_1275
1243	1802	FF_1275	1	1801	BUF_190	BUF_591
1243	1802	FF_1275	2	1796	BUF_63	BUF_190
1243	1802	FF_1275	3	1791	BUF_18	BUF_63
1243	1802	FF_1275	4	1720	BUF_4	BUF_18
1243	1802	FF_1275	5	4	ROOT_CLK	BUF_4
1244	1803	FF_1276	0	1812	BUF_591	FF_1276
1244	1803	FF_1276	1	1801	BUF_190	BUF_591
1244	1803	FF_1276	2	1796	BUF_63	BUF_190
1244	1803	FF_1276	3	1791	BUF_18	BUF_63
1244	1803	FF_1276	4	1720	BUF_4	BUF_18
1244	1803	FF_1276	5	4	ROOT_CLK	BUF_4
1245	1805	FF_1277	0	1813	BUF_592	FF_1277
1245	1805	FF_1277	1	1802	BUF_190	BUF_592
1245	1805	FF_1277	2	1796	BUF_63	BUF_190
1245	1805	FF_1277	3	1791	BUF_18	BUF_63
1245	1805	FF_1277	4	1720	BUF_4	BUF_18
1245	1805	FF_1277	5	4	ROOT_CLK	BUF_4
1246	1806	FF_1278	0	1814	BUF_592	FF_1278
1246	1806	FF_1278	1	1802	BUF_190	BUF_592
1246	1806	FF_1278	2	1796	BUF_63	BUF_190
1246	1806	FF_1278	3	1791	BUF_18	BUF_63
1246	1806	FF_1278	4	1720	BUF_4	BUF_18
1246	1806	FF_1278	5	4	ROOT_CLK	BUF_4
1247	1807	FF_1279	0	1815	BUF_592	FF_1279
1247	1807	FF_1279	1	1802	BUF_190	BUF_592
1247	1807	FF_1279	2	1796	BUF_63	BUF_190
1247	1807	FF_1279	3	1791	BUF_18	BUF_63
1247	1807	FF_1279	4	1720	BUF_4	BUF_18
1247	1807	FF_1279	5	4	ROOT_CLK	BUF_4
1248	1808	FF_1280	0	1816	BUF_592	FF_1280
1248	1808	FF_1280	1	1802	BUF_190	BUF_592
1248	1808	FF_1280	2	1796	BUF_63	BUF_190
1248	1808	FF_1280	3	1791	BUF_18	BUF_63
1248	1808	FF_1280	4	1720	BUF_4	BUF_18
1248	1808	FF_1280	5	4	ROOT_CLK	BUF_4
1249	1810	FF_1281	0	1817	BUF_593	FF_1281
1249	1810	FF_1281	1	1803	BUF_190	BUF_593
1249	1810	FF_1281	2	1796	BUF_63	BUF_190
1249	1810	FF_1281	3	1791	BUF_18	BUF_63
1249	1810	FF_1281	4	1720	BUF_4	BUF_18
1249	1810	FF_1281	5	4	ROOT_CLK	BUF_4
1250	1811	FF_1282	0	1818	BUF_593	FF_1282
1250	1811	FF_1282	1	1803	BUF_190	BUF_593
1250	1811	FF_1282	2	1796	BUF_63	BUF_190
1250	1811	FF_1282	3	1791	BUF_18	BUF_63
1250	1811	FF_1282	4	1720	BUF_4	BUF_18
1250	1811	FF_1282	5	4	ROOT_CLK	BUF_4
1251	1812	FF_1283	0	1819	BUF_593	FF_1283
1251	1812	FF_1283	1	1803	BUF_190	BUF_593
1251	1812	FF_1283	2	1796	BUF_63	BUF_190
1251	1812	FF_1283	3	1791	BUF_18	BUF_63
1251	1812	FF_1283	4	1720	BUF_4	BUF_18
1251	1812	FF_1283	5	4	ROOT_CLK	BUF_4
1252	1813	FF_67	0	1797	BUF_63	FF_67
1252	1813	FF_67	1	1791	BUF_18	BUF_63
1252	1813	FF_67	2	1720	BUF_4	BUF_18
1252	1813	FF_67	3	4	ROOT_CLK	BUF_4
1253	1814	FF_68	0	1798	BUF_63	FF_68
1253	1814	FF_68	1	1791	BUF_18	BUF_63
1253	1814	FF_68	2	1720	BUF_4	BUF_18
1253	1814	FF_68	3	4	ROOT_CLK	BUF_4
1254	1818	FF_1284	0	1829	BUF_594	FF_1284
1254	1818	FF_1284	1	1824	BUF_191	BUF_594
1254	1818	FF_1284	2	1820	BUF_64	BUF_191
1254	1818	FF_1284	3	1792	BUF_18	BUF_64
1254	1818	FF_1284	4	1720	BUF_4	BUF_18
1254	1818	FF_1284	5	4	ROOT_CLK	BUF_4
1255	1819	FF_1285	0	1830	BUF_594	FF_1285
1255	1819	FF_1285	1	1824	BUF_191	BUF_594
1255	1819	FF_1285	2	1820	BUF_64	BUF_191
1255	1819	FF_1285	3	1792	BUF_18	BUF_64
1255	1819	FF_1285	4	1720	BUF_4	BUF_18
1255	1819	FF_1285	5	4	ROOT_CLK	BUF_4
1256	1820	FF_1286	0	1831	BUF_594	FF_1286
1256	1820	FF_1286	1	1824	BUF_191	BUF_594
1256	1820	FF_1286	2	1820	BUF_64	BUF_191
1256	1820	FF_1286	3	1792	BUF_18	BUF_64
1256	1820	FF_1286	4	1720	BUF_4	BUF_18
1256	1820	FF_1286	5	4	ROOT_CLK	BUF_4
1257	1821	FF_1287	0	1832	BUF_594	FF_1287
1257	1821	FF_1287	1	1824	BUF_191	BUF_594
1257	1821	FF_1287	2	1820	BUF_64	BUF_191
1257	1821	FF_1287	3	1792	BUF_18	BUF_64
1257	1821	FF_1287	4	1720	BUF_4	BUF_18
1257	1821	FF_1287	5	4	ROOT_CLK	BUF_4
1258	1823	FF_1288	0	1833	BUF_595	FF_1288
1258	1823	FF_1288	1	1825	BUF_191	BUF_595
1258	1823	FF_1288	2	1820	BUF_64	BUF_191
1258	1823	FF_1288	3	1792	BUF_18	BUF_64
1258	1823	FF_1288	4	1720	BUF_4	BUF_18
1258	1823	FF_1288	5	4	ROOT_CLK	BUF_4
1259	1824	FF_1289	0	1834	BUF_595	FF_1289
1259	1824	FF_1289	1	1825	BUF_191	BUF_595
1259	1824	FF_1289	2	1820	BUF_64	BUF_191
1259	1824	FF_1289	3	1792	BUF_18	BUF_64
1259	1824	FF_1289	4	1720	BUF_4	BUF_18
1259	1824	FF_1289	5	4	ROOT_CLK	BUF_4
1260	1825	FF_1290	0	1835	BUF_595	FF_1290
1260	1825	FF_1290	1	1825	BUF_191	BUF_595
1260	1825	FF_1290	2	1820	BUF_64	BUF_191
1260	1825	FF_1290	3	1792	BUF_18	BUF_64
1260	1825	FF_1290	4	1720	BUF_4	BUF_18
1260	1825	FF_1290	5	4	ROOT_CLK	BUF_4
1261	1826	FF_1291	0	1836	BUF_595	FF_1291
1261	1826	FF_1291	1	1825	BUF_191	BUF_595
1261	1826	FF_1291	2	1820	BUF_64	BUF_191
1261	1826	FF_1291	3	1792	BUF_18	BUF_64
1261	1826	FF_1291	4	1720	BUF_4	BUF_18
1261	1826	FF_1291	5	4	ROOT_CLK	BUF_4
1262	1827	FF_1292	0	1837	BUF_595	FF_1292
1262	1827	FF_1292	1	1825	BUF_191	BUF_595
1262	1827	FF_1292	2	1820	BUF_64	BUF_191
1262	1827	FF_1292	3	1792	BUF_18	BUF_64
1262	1827	FF_1292	4	1720	BUF_4	BUF_18
1262	1827	FF_1292	5	4	ROOT_CLK	BUF_4
1263	1829	FF_1293	0	1838	BUF_596	FF_1293
1263	1829	FF_1293	1	1826	BUF_191	BUF_596
1263	1829	FF_1293	2	1820	BUF_64	BUF_191
1263	1829	FF_1293	3	1792	BUF_18	BUF_64
1263	1829	FF_1293	4	1720	BUF_4	BUF_18
1263	1829	FF_1293	5	4	ROOT_CLK	BUF_4
1264	1830	FF_1294	0	1839	BUF_596	FF_1294
1264	1830	FF_1294	1	1826	BUF_191	BUF_596
1264	1830	FF_1294	2	1820	BUF_64	BUF_191
1264	1830	FF_1294	3	1792	BUF_18	BUF_64
1264	1830	FF_1294	4	1720	BUF_4	BUF_18
1264	1830	FF_1294	5	4	ROOT_CLK	BUF_4
1265	1832	FF_1295	0	1840	BUF_597	FF_1295
1265	1832	FF_1295	1	1827	BUF_191	BUF_597
1265	1832	FF_1295	2	1820	BUF_64	BUF_191
1265	1832	FF_1295	3	1792	BUF_18	BUF_64
1265	1832	FF_1295	4	1720	BUF_4	BUF_18
1265	1832	FF_1295	5	4	ROOT_CLK	BUF_4
1266	1833	FF_1296	0	1841	BUF_597	FF_1296
1266	1833	FF_1296	1	1827	BUF_191	BUF_597
1266	1833	FF_1296	2	1820	BUF_64	BUF_191
1266	1833	FF_1296	3	1792	BUF_18	BUF_64
1266	1833	FF_1296	4	1720	BUF_4	BUF_18
1266	1833	FF_1296	5	4	ROOT_CLK	BUF_4
1267	1835	FF_1297	0	1842	BUF_598	FF_1297
1267	1835	FF_1297	1	1828	BUF_191	BUF_598
1267	1835	FF_1297	2	1820	BUF_64	BUF_191
1267	1835	FF_1297	3	1792	BUF_18	BUF_64
1267	1835	FF_1297	4	1720	BUF_4	BUF_18
1267	1835	FF_1297	5	4	ROOT_CLK	BUF_4
1268	1836	FF_1298	0	1843	BUF_598	FF_1298
1268	1836	FF_1298	1	1828	BUF_191	BUF_598
1268	1836	FF_1298	2	1820	BUF_64	BUF_191
1268	1836	FF_1298	3	1792	BUF_18	BUF_64
1268	1836	FF_1298	4	1720	BUF_4	BUF_18
1268	1836	FF_1298	5	4	ROOT_CLK	BUF_4
1269	1837	FF_1299	0	1844	BUF_598	FF_1299
1269	1837	FF_1299	1	1828	BUF_191	BUF_598
1269	1837	FF_1299	2	1820	BUF_64	BUF_191
1269	1837	FF_1299	3	1792	BUF_18	BUF_64
1269	1837	FF_1299	4	1720	BUF_4	BUF_18
1269	1837	FF_1299	5	4	ROOT_CLK	BUF_4
1270	1838	FF_1300	0	1845	BUF_598	FF_1300
1270	1838	FF_1300	1	1828	BUF_191	BUF_598
1270	1838	FF_1300	2	1820	BUF_64	BUF_191
1270	1838	FF_1300	3	1792	BUF_18	BUF_64
1270	1838	FF_1300	4	1720	BUF_4	BUF_18
1270	1838	FF_1300	5	4	ROOT_CLK	BUF_4
1271	1841	FF_1301	0	1849	BUF_599	FF_1301
1271	1841	FF_1301	1	1846	BUF_192	BUF_599
1271	1841	FF_1301	2	1821	BUF_64	BUF_192
1271	1841	FF_1301	3	1792	BUF_18	BUF_64
1271	1841	FF_1301	4	1720	BUF_4	BUF_18
1271	1841	FF_1301	5	4	ROOT_CLK	BUF_4
1272	1842	FF_184	0	1847	BUF_192	FF_184
1272	1842	FF_184	1	1821	BUF_64	BUF_192
1272	1842	FF_184	2	1792	BUF_18	BUF_64
1272	1842	FF_184	3	1720	BUF_4	BUF_18
1272	1842	FF_184	4	4	ROOT_CLK	BUF_4
1273	1843	FF_185	0	1848	BUF_192	FF_185
1273	1843	FF_185	1	1821	BUF_64	BUF_192
1273	1843	FF_185	2	1792	BUF_18	BUF_64
1273	1843	FF_185	3	1720	BUF_4	BUF_18
1273	1843	FF_185	4	4	ROOT_CLK	BUF_4
1274	1846	FF_1302	0	1855	BUF_600	FF_1302
1274	1846	FF_1302	1	1850	BUF_193	BUF_600
1274	1846	FF_1302	2	1822	BUF_64	BUF_193
1274	1846	FF_1302	3	1792	BUF_18	BUF_64
1274	1846	FF_1302	4	1720	BUF_4	BUF_18
1274	1846	FF_1302	5	4	ROOT_CLK	BUF_4
1275	1847	FF_1303	0	1856	BUF_600	FF_1303
1275	1847	FF_1303	1	1850	BUF_193	BUF_600
1275	1847	FF_1303	2	1822	BUF_64	BUF_193
1275	1847	FF_1303	3	1792	BUF_18	BUF_64
1275	1847	FF_1303	4	1720	BUF_4	BUF_18
1275	1847	FF_1303	5	4	ROOT_CLK	BUF_4
1276	1848	FF_1304	0	1857	BUF_600	FF_1304
1276	1848	FF_1304	1	1850	BUF_193	BUF_600
1276	1848	FF_1304	2	1822	BUF_64	BUF_193
