path_lp_idx	path_design_idx	launch_name	capture_name	launch_ff_idx	capture_ff_idx	data_ss	data_ff	slack_ss_x0	slack_ff_x0
3474	3474	FF_1167	FF_664	1105	499	0.231900000	0.248800000	0.119100000	0.204900000
3475	3475	FF_1199	FF_664	1148	499	0.201200000	0.201000000	0.194800000	0.134300000
3476	3476	FF_1041	FF_1	960	951	0.015000000	0.217600000	-0.027000000	0.340300000
3477	3477	FF_191	FF_1	1351	951	0.139800000	0.166100000	-0.016800000	0.226100000
3478	3478	FF_95	FF_665	377	500	0.160800000	0.177900000	0.211200000	0.120700000
3479	3479	FF_1077	FF_665	1001	500	0.194300000	0.194100000	0.122700000	0.162500000
3480	3480	FF_96	FF_2	386	952	0.236900000	0.217100000	-0.120900000	0.281500000
3481	3481	FF_1164	FF_2	1102	952	0.238200000	0.254200000	-0.205200000	0.358800000
3482	3482	FF_509	FF_666	329	501	0.192000000	0.180300000	0.155000000	0.136700000
3483	3483	FF_505	FF_3	325	1501	0.218500000	0.167200000	-0.122500000	0.239900000
3484	3484	FF_1314	FF_667	1286	502	0.179600000	0.183900000	0.156400000	0.147300000
3485	3485	FF_309	FF_667	110	502	0.228500000	0.249000000	0.123500000	0.204900000
3486	3486	FF_815	FF_667	687	502	0.231800000	0.229700000	0.081200000	0.199300000
3487	3487	FF_374	FF_667	179	502	0.253300000	0.171700000	0.075700000	0.135300000
3488	3488	FF_463	FF_667	279	502	0.199300000	0.216600000	0.149700000	0.169200000
3489	3489	FF_511	FF_4	331	90	0.174100000	0.207000000	-0.087100000	0.284300000
3490	3490	FF_183	FF_4	1231	90	0.237200000	0.224700000	-0.100200000	0.274600000
3491	3491	FF_582	FF_4	413	90	0.151300000	0.200100000	-0.082300000	0.281900000
3492	3492	FF_750	FF_4	613	90	0.203100000	0.196800000	-0.180100000	0.299700000
3493	3493	FF_1312	FF_4	1284	90	0.159800000	0.225600000	-0.108800000	0.320100000
3494	3494	FF_686	FF_4	525	90	0.253800000	0.227900000	-0.285800000	0.353900000
3495	3495	FF_565	FF_4	387	90	0.241600000	0.194700000	-0.196600000	0.290200000
3496	3496	FF_922	FF_4	824	90	0.202500000	0.177900000	-0.133500000	0.263600000
3497	3497	FF_1103	FF_4	1034	90	0.188700000	0.234200000	-0.178700000	0.346500000
3498	3498	FF_117	FF_4	571	90	0.220000000	0.165400000	-0.104000000	0.223400000
3499	3499	FF_472	FF_668	291	503	0.245900000	0.205800000	0.103100000	0.163800000
3500	3500	FF_433	FF_668	243	503	0.179200000	0.177700000	0.202800000	0.119600000
3501	3501	FF_138	FF_5	719	399	0.150800000	0.217200000	-0.035800000	0.280700000
3502	3502	FF_295	FF_5	96	399	0.193000000	0.175000000	-0.111000000	0.255100000
3503	3503	FF_1071	FF_669	994	504	0.172800000	0.245500000	0.183200000	0.195500000
3504	3504	FF_1028	FF_669	941	504	0.157300000	0.239100000	0.183700000	0.202400000
3505	3505	FF_923	FF_669	825	504	0.209700000	0.230300000	0.160300000	0.178100000
3506	3506	FF_929	FF_670	836	505	0.174300000	0.246800000	0.194700000	0.197400000
3507	3507	FF_54	FF_670	1054	505	0.176700000	0.193000000	0.294300000	0.090600000
3508	3508	FF_1457	FF_670	1448	505	0.236400000	0.171300000	0.109600000	0.130200000
3509	3509	FF_551	FF_670	371	505	0.178400000	0.154600000	0.154600000	0.119500000
3510	3510	FF_955	FF_670	862	505	0.221300000	0.235100000	0.093700000	0.210700000
3511	3511	FF_1220	FF_670	1172	505	0.183600000	0.192800000	0.171400000	0.148900000
3512	3512	FF_62	FF_670	1184	505	0.254500000	0.177600000	0.234500000	0.068400000
3513	3513	FF_910	FF_670	809	505	0.193900000	0.204800000	0.117100000	0.180200000
3514	3514	FF_648	FF_670	482	505	0.187100000	0.212800000	0.088900000	0.197800000
3515	3515	FF_758	FF_670	622	505	0.179400000	0.202100000	0.185600000	0.150400000
3516	3516	FF_1034	FF_6	948	707	0.204600000	0.206100000	-0.178600000	0.307500000
3517	3517	FF_188	FF_6	1344	707	0.170300000	0.252600000	-0.030300000	0.299100000
3518	3518	FF_547	FF_6	367	707	0.195200000	0.220800000	-0.126200000	0.305100000
3519	3519	FF_1008	FF_6	920	707	0.212600000	0.244900000	-0.146600000	0.332400000
3520	3520	FF_896	FF_6	794	707	0.238800000	0.233600000	-0.183800000	0.326800000
3521	3521	FF_314	FF_6	115	707	0.253200000	0.168000000	-0.157200000	0.241000000
3522	3522	FF_521	FF_6	341	707	0.252400000	0.173600000	-0.174400000	0.253800000
3523	3523	FF_1437	FF_6	1428	707	0.112500000	0.176300000	-0.065500000	0.272100000
3524	3524	FF_37	FF_6	724	707	0.246100000	0.247800000	-0.018100000	0.256700000
3525	3525	FF_1191	FF_6	1134	707	0.154600000	0.168200000	-0.029600000	0.227800000
3526	3526	FF_965	FF_671	872	507	0.214100000	0.163200000	0.060900000	0.152400000
3527	3527	FF_524	FF_671	344	507	0.223300000	0.188900000	0.104700000	0.154800000
3528	3528	FF_1452	FF_7	1443	1055	0.194700000	0.254100000	-0.113700000	0.335800000
3529	3529	FF_324	FF_672	126	508	0.197900000	0.189500000	0.190100000	0.130400000
3530	3530	FF_562	FF_672	383	508	0.232100000	0.243800000	0.182900000	0.172600000
3531	3531	FF_1173	FF_672	1112	508	0.204600000	0.171400000	0.101400000	0.146900000
3532	3532	FF_1095	FF_8	1025	1079	0.254100000	0.184000000	-0.185100000	0.270100000
3533	3533	FF_67	FF_8	1252	1079	0.227500000	0.232100000	-0.019500000	0.251800000
3534	3534	FF_1433	FF_673	1422	509	0.222400000	0.212000000	0.096600000	0.183300000
3535	3535	FF_7	FF_9	1055	1158	0.192600000	0.153000000	0.069400000	0.143300000
3536	3536	FF_1075	FF_674	999	510	0.201400000	0.215600000	0.134600000	0.176300000
3537	3537	FF_1469	FF_674	1461	510	0.171400000	0.188600000	0.124600000	0.170700000
3538	3538	FF_416	FF_675	222	511	0.245400000	0.165100000	0.061600000	0.140600000
3539	3539	FF_363	FF_676	165	512	0.228000000	0.150000000	0.196000000	0.070400000
3540	3540	FF_117	FF_677	571	516	0.201600000	0.158100000	0.202400000	0.084100000
3541	3541	FF_1127	FF_677	1063	516	0.180500000	0.236500000	0.182500000	0.183700000
3542	3542	FF_873	FF_677	767	516	0.168700000	0.164200000	0.143300000	0.134900000
3543	3543	FF_1076	FF_678	1000	517	0.166400000	0.227900000	0.164600000	0.190500000
3544	3544	FF_1135	FF_679	1071	518	0.205600000	0.235600000	0.193400000	0.163300000
3545	3545	FF_1022	FF_679	934	518	0.162100000	0.198500000	0.128900000	0.183600000
3546	3546	FF_1298	FF_679	1268	518	0.250400000	0.233700000	0.048600000	0.212600000
3547	3547	FF_947	FF_679	854	518	0.203000000	0.214300000	0.086000000	0.200500000
3548	3548	FF_1433	FF_679	1422	518	0.152000000	0.252700000	0.148000000	0.231200000
3549	3549	FF_796	FF_679	665	518	0.218700000	0.251600000	0.038300000	0.249100000
3550	3550	FF_86	FF_679	240	518	0.166800000	0.161100000	0.278200000	0.071000000
3551	3551	FF_880	FF_679	775	518	0.216500000	0.242500000	0.090500000	0.217400000
3552	3552	FF_981	FF_679	890	518	0.196900000	0.195400000	0.072100000	0.189000000
3553	3553	FF_732	FF_679	585	518	0.169300000	0.208700000	0.105700000	0.195500000
3554	3554	FF_1289	FF_680	1259	519	0.166900000	0.219800000	0.158100000	0.188100000
3555	3555	FF_984	FF_680	893	519	0.204200000	0.231800000	0.082800000	0.217100000
3556	3556	FF_693	FF_681	532	520	0.221400000	0.206200000	0.051600000	0.192500000
3557	3557	FF_641	FF_682	475	521	0.206900000	0.153400000	0.159100000	0.097400000
3558	3558	FF_1238	FF_682	1197	521	0.241200000	0.199700000	0.091800000	0.161800000
3559	3559	FF_450	FF_682	265	521	0.171400000	0.150400000	0.149600000	0.119600000
3560	3560	FF_130	FF_683	659	522	0.200800000	0.244800000	0.178200000	0.185200000
3561	3561	FF_322	FF_684	124	523	0.188900000	0.185600000	0.195100000	0.126800000
3562	3562	FF_1409	FF_685	1395	524	0.159900000	0.200000000	0.213100000	0.147300000
3563	3563	FF_575	FF_685	403	524	0.184700000	0.167100000	0.231300000	0.091700000
3564	3564	FF_1153	FF_685	1091	524	0.163800000	0.181200000	0.202200000	0.131300000
3565	3565	FF_1065	FF_686	988	525	0.196000000	0.201600000	0.154000000	0.153200000
3566	3566	FF_610	FF_687	444	526	0.210300000	0.208900000	0.146700000	0.155000000
3567	3567	FF_928	FF_687	831	526	0.218500000	0.214600000	0.121500000	0.177900000
3568	3568	FF_510	FF_688	330	527	0.164000000	0.198800000	0.217000000	0.140400000
3569	3569	FF_1107	FF_689	1038	528	0.214500000	0.220900000	0.121500000	0.185200000
3570	3570	FF_1256	FF_690	1215	529	0.241200000	0.246700000	0.177800000	0.168400000
3571	3571	FF_1400	FF_690	1383	529	0.154000000	0.184600000	0.201000000	0.141500000
3572	3572	FF_1283	FF_700	1251	542	0.207100000	0.195600000	0.087900000	0.173900000
3573	3573	FF_1394	FF_700	1375	542	0.156600000	0.186600000	0.101400000	0.182500000
3574	3574	FF_199	FF_700	1396	542	0.192500000	0.221800000	0.147500000	0.180200000
3575	3575	FF_971	FF_691	879	530	0.179500000	0.162700000	0.108500000	0.146800000
3576	3576	FF_652	FF_691	486	530	0.154200000	0.152300000	0.124800000	0.136000000
3577	3577	FF_1466	FF_701	1458	550	0.236700000	0.245300000	-0.037700000	0.268900000
3578	3578	FF_541	FF_701	361	550	0.208800000	0.165300000	-0.008800000	0.186600000
3579	3579	FF_1217	FF_692	1169	531	0.176200000	0.155000000	0.162800000	0.117000000
3580	3580	FF_685	FF_702	524	551	0.227600000	0.213800000	-0.049600000	0.242100000
3581	3581	FF_1409	FF_702	1395	551	0.215000000	0.195100000	0.060000000	0.185700000
3582	3582	FF_931	FF_693	838	532	0.152100000	0.230100000	0.200900000	0.186600000
3583	3583	FF_57	FF_703	1141	552	0.229700000	0.244200000	0.190300000	0.163300000
3584	3584	FF_650	FF_694	484	533	0.208400000	0.249400000	0.078600000	0.230800000
3585	3585	FF_1119	FF_704	1050	553	0.175500000	0.192700000	-0.010500000	0.230100000
3586	3586	FF_1102	FF_704	1033	553	0.191700000	0.217200000	0.023300000	0.233900000
3587	3587	FF_535	FF_695	355	534	0.221000000	0.214100000	0.115000000	0.177700000
3588	3588	FF_1261	FF_695	1223	534	0.152500000	0.206500000	0.278500000	0.124700000
3589	3589	FF_110	FF_705	539	554	0.244000000	0.215700000	0.038000000	0.194100000
3590	3590	FF_32	FF_705	714	554	0.204700000	0.192700000	0.217300000	0.112800000
3591	3591	FF_3	FF_705	1501	554	0.235400000	0.214200000	0.318600000	0.069600000
3592	3592	FF_224	FF_696	16	535	0.202900000	0.192900000	0.186100000	0.133700000
3593	3593	FF_1298	FF_696	1268	535	0.153400000	0.206600000	0.163600000	0.178500000
3594	3594	FF_1017	FF_696	929	535	0.206000000	0.214300000	0.103000000	0.192400000
3595	3595	FF_169	FF_696	1026	535	0.171700000	0.245800000	0.223300000	0.180600000
3596	3596	FF_171	FF_696	1052	535	0.160600000	0.208700000	0.213400000	0.152700000
3597	3597	FF_431	FF_696	241	535	0.223000000	0.186500000	0.151000000	0.132000000
3598	3598	FF_673	FF_696	509	535	0.176300000	0.246100000	0.098700000	0.231300000
3599	3599	FF_197	FF_696	1391	535	0.197800000	0.247900000	0.225200000	0.171200000
3600	3600	FF_1474	FF_696	1466	535	0.194900000	0.189600000	0.140100000	0.155500000
3601	3601	FF_614	FF_696	448	535	0.239800000	0.218700000	0.106200000	0.172600000
3602	3602	FF_1343	FF_706	1317	555	0.196200000	0.184500000	0.092800000	0.166400000
3603	3603	FF_557	FF_706	378	555	0.185400000	0.219200000	0.147600000	0.182700000
3604	3604	FF_784	FF_706	650	555	0.187600000	0.224800000	0.072400000	0.222200000
3605	3605	FF_889	FF_697	786	536	0.203800000	0.237900000	0.066200000	0.232200000
3606	3606	FF_75	FF_697	60	536	0.233500000	0.185900000	0.204500000	0.102700000
3607	3607	FF_1352	FF_707	1326	556	0.197400000	0.233100000	0.030600000	0.240100000
3608	3608	FF_392	FF_698	197	537	0.244600000	0.218800000	0.124400000	0.167000000
3609	3609	FF_1148	FF_698	1086	537	0.196800000	0.197500000	0.148200000	0.156800000
3610	3610	FF_589	FF_708	421	557	0.254800000	0.161500000	0.122200000	0.100700000
3611	3611	FF_888	FF_699	785	538	0.220700000	0.155700000	0.057300000	0.146400000
3612	3612	FF_1473	FF_699	1465	538	0.215000000	0.209400000	0.127000000	0.171900000
3613	3613	FF_826	FF_709	699	558	0.171400000	0.220000000	0.105600000	0.204900000
3614	3614	FF_560	FF_710	381	559	0.174800000	0.211500000	0.149200000	0.179000000
3615	3615	FF_1088	FF_710	1012	559	0.226600000	0.238400000	0.026400000	0.235300000
3616	3616	FF_109	FF_711	515	560	0.180500000	0.166000000	0.089500000	0.151200000
3617	3617	FF_1329	FF_711	1301	560	0.254400000	0.156400000	0.013600000	0.148500000
3618	3618	FF_1136	FF_711	1072	560	0.210900000	0.162600000	0.093100000	0.133300000
3619	3619	FF_124	FF_711	606	560	0.158700000	0.199000000	0.146300000	0.170900000
3620	3620	FF_1087	FF_711	1011	560	0.161000000	0.199400000	0.069000000	0.207800000
3621	3621	FF_512	FF_711	332	560	0.216900000	0.248200000	0.063100000	0.236500000
3622	3622	FF_899	FF_711	797	560	0.251000000	0.217100000	-0.041000000	0.239400000
3623	3623	FF_208	FF_711	1494	560	0.173900000	0.172500000	0.133100000	0.145600000
3624	3624	FF_1186	FF_711	1127	560	0.200100000	0.236100000	0.067900000	0.229000000
3625	3625	FF_1447	FF_711	1438	560	0.216500000	0.214400000	0.004500000	0.230500000
3626	3626	FF_577	FF_712	405	561	0.152100000	0.240900000	0.148900000	0.217500000
3627	3627	FF_1332	FF_713	1305	562	0.174400000	0.249200000	0.077600000	0.248200000
3628	3628	FF_1391	FF_714	1372	563	0.173300000	0.207700000	0.053700000	0.219300000
3629	3629	FF_1154	FF_715	1092	564	0.214800000	0.185100000	0.042200000	0.184600000
3630	3630	FF_894	FF_715	792	564	0.155800000	0.209600000	0.052200000	0.232900000
3631	3631	FF_1205	FF_715	1154	564	0.224700000	0.233000000	0.082300000	0.206200000
3632	3632	FF_888	FF_715	785	564	0.247300000	0.187100000	-0.084300000	0.228800000
3633	3633	FF_546	FF_715	366	564	0.179800000	0.207400000	0.049200000	0.218400000
3634	3634	FF_1289	FF_715	1259	564	0.239800000	0.195400000	-0.010800000	0.207500000
3635	3635	FF_86	FF_715	240	564	0.162600000	0.235900000	0.193400000	0.186200000
3636	3636	FF_548	FF_715	368	564	0.237900000	0.159200000	-0.019900000	0.175100000
3637	3637	FF_283	FF_715	83	564	0.234700000	0.178700000	0.077300000	0.151100000
3638	3638	FF_767	FF_715	631	564	0.150100000	0.252500000	0.091900000	0.255400000
3639	3639	FF_1294	FF_716	1264	565	0.159000000	0.196600000	0.070000000	0.208700000
3640	3640	FF_62	FF_716	1184	565	0.234600000	0.214400000	0.139400000	0.156200000
3641	3641	FF_1454	FF_716	1445	565	0.215000000	0.210600000	0.024000000	0.218000000
3642	3642	FF_1277	FF_716	1245	565	0.226100000	0.251800000	0.036900000	0.246000000
3643	3643	FF_868	FF_716	762	565	0.247900000	0.250500000	-0.003900000	0.252400000
3644	3644	FF_353	FF_716	155	565	0.208100000	0.153900000	0.067900000	0.144600000
3645	3645	FF_837	FF_716	711	565	0.239900000	0.192700000	0.036100000	0.182200000
3646	3646	FF_240	FF_716	36	565	0.205900000	0.219300000	0.094100000	0.198700000
3647	3647	FF_1255	FF_716	1214	565	0.239100000	0.238000000	0.051900000	0.218900000
3648	3648	FF_636	FF_716	470	565	0.203700000	0.209200000	0.058300000	0.200600000
3649	3649	FF_1338	FF_717	1311	566	0.222800000	0.165600000	0.051200000	0.156000000
3650	3650	FF_1269	FF_717	1237	566	0.251100000	0.214100000	0.017900000	0.207000000
3651	3651	FF_797	FF_717	666	566	0.166300000	0.189000000	0.001700000	0.227800000
3652	3652	FF_1304	FF_717	1276	566	0.228300000	0.206300000	-0.005300000	0.220900000
3653	3653	FF_2	FF_717	952	566	0.163300000	0.222600000	0.361700000	0.092400000
3654	3654	FF_1452	FF_717	1443	566	0.210800000	0.153300000	0.052200000	0.151100000
3655	3655	FF_55	FF_717	1075	566	0.187700000	0.165800000	0.225300000	0.086800000
3656	3656	FF_1145	FF_717	1083	566	0.242100000	0.174800000	0.027900000	0.169600000
3657	3657	FF_27	FF_717	549	566	0.192900000	0.240600000	0.197100000	0.171900000
3658	3658	FF_486	FF_717	306	566	0.212400000	0.205000000	0.080600000	0.189400000
3659	3659	FF_1404	FF_718	1387	567	0.226700000	0.182700000	-0.005700000	0.198700000
3660	3660	FF_1100	FF_718	1031	567	0.219300000	0.175400000	0.001700000	0.191600000
3661	3661	FF_1377	FF_719	1358	568	0.244500000	0.199900000	0.033500000	0.188000000
3662	3662	FF_663	FF_719	498	568	0.211300000	0.213400000	0.001700000	0.228500000
3663	3663	FF_728	FF_719	581	568	0.187900000	0.166200000	0.031100000	0.179700000
3664	3664	FF_183	FF_720	1231	569	0.206800000	0.199300000	0.156200000	0.147000000
3665	3665	FF_717	FF_720	566	569	0.182600000	0.254200000	0.107400000	0.233300000
3666	3666	FF_21	FF_720	250	569	0.175500000	0.244800000	0.271500000	0.154500000
3667	3667	FF_1288	FF_720	1258	569	0.247700000	0.239000000	0.008300000	0.240500000
3668	3668	FF_661	FF_720	496	569	0.180900000	0.163400000	0.046100000	0.172600000
3669	3669	FF_1302	FF_720	1274	569	0.207900000	0.167200000	0.029100000	0.175900000
3670	3670	FF_1421	FF_720	1410	569	0.213300000	0.218200000	0.001700000	0.237300000
3671	3671	FF_41	FF_720	773	569	0.239900000	0.157500000	0.155100000	0.092200000
3672	3672	FF_1425	FF_720	1414	569	0.247800000	0.192600000	0.009200000	0.193400000
3673	3673	FF_1212	FF_720	1164	569	0.158700000	0.166100000	0.097300000	0.167600000
3674	3674	FF_234	FF_721	30	570	0.236300000	0.249000000	0.076700000	0.223100000
3675	3675	FF_1113	FF_722	1044	575	0.226600000	0.232700000	0.041400000	0.224700000
3676	3676	FF_444	FF_722	259	575	0.235800000	0.219700000	0.049200000	0.204200000
3677	3677	FF_1255	FF_723	1214	576	0.214500000	0.203600000	0.146500000	0.151300000
3678	3678	FF_1184	FF_723	1125	576	0.165600000	0.218200000	0.197400000	0.167800000
3679	3679	FF_913	FF_724	812	577	0.191100000	0.198200000	0.066900000	0.193900000
3680	3680	FF_588	FF_724	420	577	0.213400000	0.188000000	0.226600000	0.098600000
3681	3681	FF_196	FF_724	1390	577	0.246000000	0.206700000	0.140000000	0.144200000
3682	3682	FF_7	FF_724	1055	577	0.201500000	0.186500000	0.313500000	0.059100000
3683	3683	FF_9	FF_724	1158	577	0.246100000	0.253500000	0.282900000	0.120800000
3684	3684	FF_1363	FF_724	1337	577	0.229900000	0.162300000	0.091100000	0.128600000
3685	3685	FF_974	FF_724	883	577	0.157400000	0.151600000	0.063600000	0.163900000
3686	3686	FF_38	FF_724	750	577	0.163500000	0.191800000	0.289500000	0.096300000
3687	3687	FF_1395	FF_725	1376	578	0.251000000	0.193400000	0.040000000	0.174600000
3688	3688	FF_1340	FF_725	1314	578	0.191500000	0.209000000	0.083500000	0.194300000
3689	3689	FF_1225	FF_725	1177	578	0.204300000	0.253100000	0.115700000	0.222800000
3690	3690	FF_991	FF_726	901	579	0.152500000	0.177700000	0.148500000	0.157200000
3691	3691	FF_212	FF_726	1	579	0.202700000	0.155000000	0.241300000	0.067100000
3692	3692	FF_900	FF_727	798	580	0.197500000	0.209500000	0.127500000	0.179800000
3693	3693	FF_1108	FF_728	1039	581	0.154800000	0.238400000	0.084200000	0.242300000
3694	3694	FF_345	FF_728	147	581	0.200400000	0.162600000	0.136600000	0.124600000
3695	3695	FF_1258	FF_729	1220	582	0.219100000	0.161100000	0.174900000	0.093500000
3696	3696	FF_1463	FF_729	1455	582	0.174000000	0.184100000	0.177000000	0.137400000
3697	3697	FF_487	FF_729	307	582	0.249600000	0.241800000	0.100400000	0.197700000
3698	3698	FF_1440	FF_729	1431	582	0.245100000	0.248500000	0.044900000	0.232200000
3699	3699	FF_288	FF_729	88	582	0.234300000	0.208100000	0.155700000	0.143700000
3700	3700	FF_36	FF_729	723	582	0.207000000	0.170100000	0.251000000	0.072500000
3701	3701	FF_381	FF_729	186	582	0.220400000	0.187800000	0.100600000	0.155200000
3702	3702	FF_1062	FF_729	984	582	0.223900000	0.246700000	0.088100000	0.216600000
3703	3703	FF_1334	FF_729	1307	582	0.225100000	0.223700000	0.112900000	0.182200000
3704	3704	FF_527	FF_729	347	582	0.216700000	0.194200000	0.102300000	0.163000000
3705	3705	FF_698	FF_730	537	583	0.206100000	0.219400000	0.052900000	0.209600000
3706	3706	FF_176	FF_731	1138	584	0.208800000	0.166500000	0.234200000	0.077000000
3707	3707	FF_1485	FF_731	1477	584	0.153700000	0.218300000	0.153300000	0.192800000
3708	3708	FF_765	FF_731	629	584	0.163900000	0.179400000	0.176100000	0.136500000
3709	3709	FF_68	FF_731	1253	584	0.192000000	0.171000000	0.275000000	0.069300000
3710	3710	FF_476	FF_731	295	584	0.187800000	0.157300000	0.136200000	0.124100000
3711	3711	FF_936	FF_731	843	584	0.197600000	0.246300000	0.141400000	0.207900000
3712	3712	FF_618	FF_731	452	584	0.160600000	0.195900000	0.189400000	0.145800000
3713	3713	FF_1093	FF_731	1023	584	0.253200000	0.224000000	0.040800000	0.203000000
3714	3714	FF_452	FF_731	267	584	0.170600000	0.227000000	0.144400000	0.197800000
3715	3715	FF_749	FF_731	612	584	0.171600000	0.197500000	0.133400000	0.170000000
3716	3716	FF_1387	FF_732	1368	585	0.229600000	0.221900000	0.081400000	0.194100000
3717	3717	FF_1306	FF_732	1278	585	0.225800000	0.152600000	0.114200000	0.113300000
3718	3718	FF_981	FF_732	890	585	0.224300000	0.160900000	0.045700000	0.152700000
3719	3719	FF_653	FF_733	487	586	0.224400000	0.243000000	0.045600000	0.229600000
3720	3720	FF_828	FF_733	701	586	0.251300000	0.204300000	0.098700000	0.155900000
3721	3721	FF_1063	FF_733	985	586	0.160700000	0.161800000	0.171300000	0.122700000
3722	3722	FF_933	FF_734	840	587	0.165700000	0.214400000	0.186300000	0.171600000
3723	3723	FF_78	FF_735	120	588	0.176300000	0.181600000	0.277700000	0.089100000
3724	3724	FF_796	FF_736	665	589	0.254200000	0.161200000	0.022800000	0.149700000
3725	3725	FF_246	FF_737	43	590	0.233500000	0.247500000	0.088500000	0.216600000
3726	3726	FF_607	FF_738	441	591	0.237200000	0.246700000	0.051800000	0.225100000
3727	3727	FF_78	FF_738	120	591	0.200400000	0.209200000	0.180600000	0.151100000
3728	3728	FF_907	FF_739	806	593	0.185300000	0.156600000	0.017700000	0.180000000
3729	3729	FF_421	FF_739	227	593	0.223600000	0.179300000	-0.017600000	0.199400000
3730	3730	FF_60	FF_740	1156	594	0.239300000	0.199400000	0.170700000	0.124400000
3731	3731	FF_10	FF_741	1186	600	0.168300000	0.238300000	0.338700000	0.114500000
3732	3732	FF_344	FF_741	146	600	0.182000000	0.181000000	0.138000000	0.149300000
3733	3733	FF_1082	FF_741	1006	600	0.201100000	0.226300000	0.099900000	0.200000000
3734	3734	FF_1018	FF_742	930	601	0.230000000	0.248300000	0.026000000	0.246700000
3735	3735	FF_1045	FF_742	964	601	0.155800000	0.164000000	0.122200000	0.149100000
3736	3736	FF_547	FF_743	367	602	0.164800000	0.168600000	0.118200000	0.152500000
3737	3737	FF_185	FF_743	1273	602	0.161900000	0.164900000	0.182100000	0.118600000
3738	3738	FF_940	FF_743	847	602	0.151600000	0.244700000	0.113400000	0.239300000
3739	3739	FF_103	FF_743	419	602	0.205700000	0.203900000	0.224300000	0.117000000
3740	3740	FF_1085	FF_743	1009	602	0.253600000	0.210000000	0.036400000	0.188700000
3741	3741	FF_654	FF_743	488	602	0.174000000	0.231900000	0.073000000	0.228000000
3742	3742	FF_459	FF_743	274	602	0.204000000	0.189500000	0.088000000	0.166400000
3743	3743	FF_546	FF_743	366	602	0.168300000	0.190100000	0.114700000	0.174000000
3744	3744	FF_708	FF_743	557	602	0.239800000	0.153600000	0.073200000	0.120400000
3745	3745	FF_1350	FF_743	1324	602	0.174600000	0.197800000	0.124400000	0.172800000
3746	3746	FF_520	FF_744	340	603	0.173400000	0.232700000	0.128600000	0.207800000
3747	3747	FF_1353	FF_744	1327	603	0.171300000	0.183100000	0.093700000	0.171900000
3748	3748	FF_148	FF_744	778	603	0.169400000	0.152300000	0.168600000	0.111300000
3749	3749	FF_661	FF_745	496	608	0.153300000	0.209200000	0.107700000	0.199300000
3750	3750	FF_692	FF_746	531	609	0.253400000	0.224700000	-0.015400000	0.225100000
3751	3751	FF_332	FF_746	134	609	0.170200000	0.157900000	0.151800000	0.124100000
3752	3752	FF_859	FF_747	751	610	0.189600000	0.169800000	0.147400000	0.124100000
3753	3753	FF_12	FF_747	1188	610	0.203300000	0.163900000	0.310700000	0.037500000
3754	3754	FF_262	FF_748	59	611	0.208300000	0.220600000	0.151700000	0.170300000
3755	3755	FF_1023	FF_748	936	611	0.174500000	0.219400000	0.093500000	0.211400000
3756	3756	FF_370	FF_748	175	611	0.239300000	0.214600000	0.078700000	0.182700000
3757	3757	FF_379	FF_749	184	612	0.171300000	0.156100000	0.140700000	0.127000000
3758	3758	FF_1331	FF_749	1304	612	0.227700000	0.178400000	0.091300000	0.145100000
3759	3759	FF_293	FF_750	94	613	0.177400000	0.236200000	0.152600000	0.200600000
3760	3760	FF_598	FF_750	430	613	0.192600000	0.224300000	0.150400000	0.179000000
3761	3761	FF_1411	FF_750	1400	613	0.187800000	0.200100000	0.075200000	0.194300000
3762	3762	FF_1014	FF_751	926	614	0.199300000	0.165300000	0.057700000	0.164300000
3763	3763	FF_1032	FF_751	946	614	0.205300000	0.216000000	0.068700000	0.203800000
3764	3764	FF_691	FF_752	530	615	0.178600000	0.159700000	0.051400000	0.163700000
3765	3765	FF_393	FF_753	198	616	0.155000000	0.216300000	0.160000000	0.185800000
3766	3766	FF_1081	FF_753	1005	616	0.225000000	0.182100000	0.075000000	0.156800000
3767	3767	FF_533	FF_754	353	617	0.159200000	0.249300000	0.143800000	0.225000000
3768	3768	FF_483	FF_755	303	618	0.178200000	0.219300000	0.234800000	0.143400000
3769	3769	FF_1365	FF_756	1339	619	0.209800000	0.161100000	0.148200000	0.106200000
3770	3770	FF_382	FF_756	187	619	0.251600000	0.208900000	0.065400000	0.176700000
3771	3771	FF_1085	FF_757	1009	621	0.202100000	0.207500000	0.059900000	0.199000000
3772	3772	FF_1185	FF_758	1126	622	0.232300000	0.223400000	0.067700000	0.199400000
3773	3773	FF_628	FF_759	462	623	0.179700000	0.224200000	0.105300000	0.202200000
3774	3774	FF_44	FF_759	950	623	0.230300000	0.238200000	0.155700000	0.172800000
3775	3775	FF_1406	FF_760	1389	624	0.225600000	0.205800000	0.016400000	0.208600000
3776	3776	FF_986	FF_760	895	624	0.220500000	0.192400000	0.004500000	0.203600000
3777	3777	FF_453	FF_761	268	625	0.160900000	0.242900000	0.098100000	0.238000000
3778	3778	FF_1159	FF_762	1097	626	0.236500000	0.226700000	0.075500000	0.199100000
3779	3779	FF_964	FF_763	871	627	0.197100000	0.212100000	0.032900000	0.219500000
3780	3780	FF_625	FF_763	459	627	0.236300000	0.192000000	0.017700000	0.182600000
3781	3781	FF_1366	FF_764	1340	628	0.246500000	0.228800000	0.063500000	0.194900000
3782	3782	FF_1485	FF_765	1477	629	0.239900000	0.215400000	0.003100000	0.217800000
